Table_Id,City,Place_Fips,Geo_Id,State,State_Fips,Total_Population
125237,Pecan Grove,56482,16000US4856482,TX,48,16399
125238,Pecan Hill,56485,16000US4856485,TX,48,763
125239,Pecan Plantation,56498,16000US4856498,TX,48,5755
125240,Pecos,56516,16000US4856516,TX,48,9074
125241,Pelican Bay,56640,16000US4856640,TX,48,1867
125242,Pena,56644,16000US4856644,TX,48,185
125243,Penelope,56672,16000US4856672,TX,48,204
125244,Penitas,56696,16000US4856696,TX,48,4551
125245,Perezville,56804,16000US4856804,TX,48,4680
125246,Perrin,56864,16000US4856864,TX,48,415
125247,Perryton,56912,16000US4856912,TX,48,9358
125248,Petersburg,56996,16000US4856996,TX,48,1137
125249,Petrolia,57044,16000US4857044,TX,48,686
125250,Petronila,57056,16000US4857056,TX,48,172
125251,Pettus,57116,16000US4857116,TX,48,557
125252,Pflugerville,57176,16000US4857176,TX,48,53847
125253,Pharr,57200,16000US4857200,TX,48,74273
125254,Pilot Point,57476,16000US4857476,TX,48,4011
125255,Pine Forest,57524,16000US4857524,TX,48,605
125256,Pine Harbor,57566,16000US4857566,TX,48,690
125257,Pinehurst,57596,16000US4857596,TX,48,5011
125258,Pinehurst,57608,16000US4857608,TX,48,1933
125259,Pine Island,57615,16000US4857615,TX,48,1416
125260,Pineland,57644,16000US4857644,TX,48,942
125261,Pinewood Estates,57752,16000US4857752,TX,48,1787
125262,Piney Point Village,57800,16000US4857800,TX,48,3270
125263,Pittsburg,57908,16000US4857908,TX,48,4545
125264,Placedo,57932,16000US4857932,TX,48,851
125265,Plains,57968,16000US4857968,TX,48,1629
125266,Plainview,57980,16000US4857980,TX,48,21666
125267,Plano,58016,16000US4858016,TX,48,275645
125268,Pleak village,58088,16000US4858088,TX,48,1498
125269,Pleasant Hill,58232,16000US4858232,TX,48,528
125270,Pleasanton,58280,16000US4858280,TX,48,9473
125271,Pleasant Valley,58400,16000US4858400,TX,48,369
125272,Plum Grove,58448,16000US4858448,TX,48,471
125273,Point,58532,16000US4858532,TX,48,769
125274,Point Blank,58556,16000US4858556,TX,48,869
125275,Point Comfort,58568,16000US4858568,TX,48,689
125276,Point Venture village,58586,16000US4858586,TX,48,809
125277,Ponder,58664,16000US4858664,TX,48,1534
125278,Port Aransas,58808,16000US4858808,TX,48,3772
125279,Port Arthur,58820,16000US4858820,TX,48,54864
125280,Porter Heights,58850,16000US4858850,TX,48,1619
125281,Port Isabel,58892,16000US4858892,TX,48,5033
125282,Portland,58904,16000US4858904,TX,48,15638
125283,Port Lavaca,58916,16000US4858916,TX,48,12315
125284,Port Mansfield,58928,16000US4858928,TX,48,70
125285,Port Neches,58940,16000US4858940,TX,48,12826
125286,Port O'Connor,58952,16000US4858952,TX,48,923
125287,Post,59012,16000US4859012,TX,48,5218
125288,Post Oak Bend City,59066,16000US4859066,TX,48,992
125289,Poteet,59084,16000US4859084,TX,48,3359
125290,Poth,59096,16000US4859096,TX,48,2114
125291,Potosi,59108,16000US4859108,TX,48,3113
125292,Pottsboro,59132,16000US4859132,TX,48,2411
125293,Powderly,59156,16000US4859156,TX,48,835
125294,Powell,59168,16000US4859168,TX,48,79
125295,Poynor,59192,16000US4859192,TX,48,208
125296,Prado Verde,59210,16000US4859210,TX,48,262
125297,Prairie View,59336,16000US4859336,TX,48,6064
125298,Premont,59384,16000US4859384,TX,48,2686
125299,Presidio,59396,16000US4859396,TX,48,4139
125300,Preston,59420,16000US4859420,TX,48,1713
125301,Primera,59540,16000US4859540,TX,48,4247
125302,Princeton,59576,16000US4859576,TX,48,7942
125303,Progreso,59636,16000US4859636,TX,48,5789
125304,Progreso Lakes,59642,16000US4859642,TX,48,352
125305,Prosper,59696,16000US4859696,TX,48,13939
125306,Providence Village,59748,16000US4859748,TX,48,5160
125307,Pueblo East,59794,16000US4859794,TX,48,0
125308,Pueblo Nuevo,59798,16000US4859798,TX,48,795
125309,Putnam,59984,16000US4859984,TX,48,65
125310,Pyote,59996,16000US4859996,TX,48,130
125311,Quail,60020,16000US4860020,TX,48,18
125312,Quail Creek,60026,16000US4860026,TX,48,1653
125313,Quanah,60044,16000US4860044,TX,48,2568
125314,Queen City,60080,16000US4860080,TX,48,1863
125315,Quemado,60092,16000US4860092,TX,48,169
125316,Quesada,60098,16000US4860098,TX,48,0
125317,Quinlan,60140,16000US4860140,TX,48,1631
125318,Quintana,60164,16000US4860164,TX,48,44
125319,Quitaque,60176,16000US4860176,TX,48,478
125320,Quitman,60188,16000US4860188,TX,48,2019
125321,Radar Base,60278,16000US4860278,TX,48,610
125322,Rafael Pena,60290,16000US4860290,TX,48,0
125323,Ralls,60356,16000US4860356,TX,48,1946
125324,Ramireno,60380,16000US4860380,TX,48,76
125325,Ramirez-Perez,60408,16000US4860408,TX,48,41
125326,Ramos,60422,16000US4860422,TX,48,235
125327,Ranchette Estates,60458,16000US4860458,TX,48,80
125328,Ranchitos del Norte,60478,16000US4860478,TX,48,0
125329,Ranchitos East,60480,16000US4860480,TX,48,353
125330,Ranchitos Las Lomas,60482,16000US4860482,TX,48,127
125331,Rancho Alegre,60518,16000US4860518,TX,48,1612
125332,Rancho Banquete,60529,16000US4860529,TX,48,602
125333,Rancho Chico,60534,16000US4860534,TX,48,572
125334,Ranchos Penitas West,60539,16000US4860539,TX,48,819
125335,Rancho Viejo,60544,16000US4860544,TX,48,2277
125336,Rancho Viejo,60554,16000US4860554,TX,48,231
125337,Randolph AFB,60608,16000US4860608,TX,48,1120
125338,Ranger,60632,16000US4860632,TX,48,3238
125339,Rangerville village,60644,16000US4860644,TX,48,52
125340,Rankin,60668,16000US4860668,TX,48,811
125341,Ransom Canyon,60672,16000US4860672,TX,48,1319
125342,Ratamosa,60686,16000US4860686,TX,48,257
125343,Ravenna,60752,16000US4860752,TX,48,184
125344,Raymondville,60836,16000US4860836,TX,48,11191
125345,Realitos,60932,16000US4860932,TX,48,413
125346,Redfield,61040,16000US4861040,TX,48,516
125347,Redford,61076,16000US4861076,TX,48,89
125348,Redland,61124,16000US4861124,TX,48,1594
125349,Red Lick,61172,16000US4861172,TX,48,1044
125350,Red Oak,61196,16000US4861196,TX,48,11360
125351,Redwater,61340,16000US4861340,TX,48,1124
125352,Redwood,61352,16000US4861352,TX,48,4044
125353,Refugio,61436,16000US4861436,TX,48,2846
125354,Regino Ramirez,61454,16000US4861454,TX,48,102
125355,Reid Hope King,61466,16000US4861466,TX,48,889
125356,Reklaw,61508,16000US4861508,TX,48,397
125357,Relampago,61532,16000US4861532,TX,48,44
125358,Rendon,61568,16000US4861568,TX,48,14114
125359,Reno city (Lamar County),61592,16000US4861592,TX,48,3245
125360,Reno city (Parker and Tarrant Counties),61604,16000US4861604,TX,48,2597
125361,Retreat,61616,16000US4861616,TX,48,389
125362,Rhome,61700,16000US4861700,TX,48,1572
125363,Ricardo,61724,16000US4861724,TX,48,693
125364,Rice,61736,16000US4861736,TX,48,989
125365,Richardson,61796,16000US4861796,TX,48,106123
125366,Richland,61820,16000US4861820,TX,48,222
125367,Richland Hills,61844,16000US4861844,TX,48,7992
125368,Richland Springs,61880,16000US4861880,TX,48,295
125369,Richmond,61892,16000US4861892,TX,48,11895
125370,Richwood,61904,16000US4861904,TX,48,3686
125371,Riesel,62108,16000US4862108,TX,48,1028
125372,Rio Bravo,62138,16000US4862138,TX,48,4860
125373,Rio Grande City,62168,16000US4862168,TX,48,14154
125374,Rio Hondo,62180,16000US4862180,TX,48,2005
125375,Rio Vista,62240,16000US4862240,TX,48,1174
125376,Rising Star,62252,16000US4862252,TX,48,1047
125377,Rivereno,62318,16000US4862318,TX,48,0
125378,River Oaks,62384,16000US4862384,TX,48,7641
125379,Riverside,62408,16000US4862408,TX,48,600
125380,Riviera,62468,16000US4862468,TX,48,760
125381,Roanoke,62504,16000US4862504,TX,48,6770
125382,Roaring Springs,62528,16000US4862528,TX,48,311
125383,Robert Lee,62564,16000US4862564,TX,48,1071
125384,Robinson,62588,16000US4862588,TX,48,11214
125385,Robstown,62600,16000US4862600,TX,48,11616
125386,Roby,62612,16000US4862612,TX,48,772
125387,Rochester,62636,16000US4862636,TX,48,322
125388,Rockdale,62672,16000US4862672,TX,48,5507
125389,Rockport,62804,16000US4862804,TX,48,9992
125390,Rocksprings,62816,16000US4862816,TX,48,1285
125391,Rockwall,62828,16000US4862828,TX,48,40830
125392,Rocky Mound,62870,16000US4862870,TX,48,68
125393,Rogers,62924,16000US4862924,TX,48,957
125394,Rollingwood,63008,16000US4863008,TX,48,1603
125395,Roma,63020,16000US4863020,TX,48,10041
125396,Roma Creek,63026,16000US4863026,TX,48,425
125397,Roman Forest,63044,16000US4863044,TX,48,2068
125398,Ropesville,63140,16000US4863140,TX,48,358
125399,Roscoe,63176,16000US4863176,TX,48,1394
125400,Rosebud,63188,16000US4863188,TX,48,1401
125401,Rose City,63200,16000US4863200,TX,48,386
125402,Rose Hill Acres,63272,16000US4863272,TX,48,448
125403,Rosenberg,63284,16000US4863284,TX,48,33600
125404,Rosharon,63332,16000US4863332,TX,48,2120
125405,Rosita,63350,16000US4863350,TX,48,2824
125406,Ross,63380,16000US4863380,TX,48,249
125407,Rosser village,63404,16000US4863404,TX,48,312
125408,Rotan,63464,16000US4863464,TX,48,1459
125409,Round Mountain,63476,16000US4863476,TX,48,166
125410,Round Rock,63500,16000US4863500,TX,48,109690
125411,Round Top,63524,16000US4863524,TX,48,73
125412,Rowlett,63572,16000US4863572,TX,48,58296
125413,Roxton,63584,16000US4863584,TX,48,518
125414,Royse City,63668,16000US4863668,TX,48,10128
125415,Rule,63752,16000US4863752,TX,48,608
125416,Runaway Bay,63782,16000US4863782,TX,48,1598
125417,Runge,63788,16000US4863788,TX,48,1128
125418,Rusk,63848,16000US4863848,TX,48,5594
125419,Sabinal,64004,16000US4864004,TX,48,1981
125420,Sachse,64064,16000US4864064,TX,48,22585
125421,Sadler,64088,16000US4864088,TX,48,403
125422,Saginaw,64112,16000US4864112,TX,48,21270
125423,St. Hedwig,64172,16000US4864172,TX,48,2149
125424,St. Jo,64184,16000US4864184,TX,48,1113
125425,St. Paul,64220,16000US4864220,TX,48,1183
125426,St. Paul,64244,16000US4864244,TX,48,670
125427,Salado village,64268,16000US4864268,TX,48,1642
125428,Salineño,64316,16000US4864316,TX,48,117
125429,Salineño North,64322,16000US4864322,TX,48,26
125430,Sammy Martinez,64442,16000US4864442,TX,48,96
125431,Samnorwood,64448,16000US4864448,TX,48,13
125432,Sam Rayburn,64460,16000US4864460,TX,48,1060
125433,San Angelo,64472,16000US4864472,TX,48,97595
125434,San Antonio,65000,16000US4865000,TX,48,1413881
125435,San Augustine,65024,16000US4865024,TX,48,2481
125436,San Benito,65036,16000US4865036,TX,48,24486
125437,San Carlos,65048,16000US4865048,TX,48,3731
125438,San Carlos I,65049,16000US4865049,TX,48,180
125439,San Carlos II,65050,16000US4865050,TX,48,225
125440,Sanctuary,65066,16000US4865066,TX,48,380
125441,Sanderson,65084,16000US4865084,TX,48,828
125442,Sandia,65168,16000US4865168,TX,48,648
125443,San Diego,65180,16000US4865180,TX,48,4528
125444,Sandoval,65210,16000US4865210,TX,48,9
125445,Sand Springs,65240,16000US4865240,TX,48,920
125446,Sandy Hollow-Escondidas,65342,16000US4865342,TX,48,582
125447,Sandy Point,65345,16000US4865345,TX,48,138
125448,San Elizario,65360,16000US4865360,TX,48,9158
125449,San Felipe,65372,16000US4865372,TX,48,709
125450,San Fernando,65378,16000US4865378,TX,48,39
125451,Sanford,65384,16000US4865384,TX,48,157
125452,Sanger,65408,16000US4865408,TX,48,7410
125453,San Isidro,65432,16000US4865432,TX,48,351
125454,San Juan,65516,16000US4865516,TX,48,35692
125455,San Juan,65532,16000US4865532,TX,48,182
125456,San Leanna village,65552,16000US4865552,TX,48,599
125457,San Leon,65564,16000US4865564,TX,48,5299
125458,San Marcos,65600,16000US4865600,TX,48,54712
125459,San Patricio,65612,16000US4865612,TX,48,448
125460,San Pedro,65620,16000US4865620,TX,48,473
125461,San Perlita,65636,16000US4865636,TX,48,664
125462,San Saba,65648,16000US4865648,TX,48,3020
125463,Sansom Park,65660,16000US4865660,TX,48,4796
125464,Santa Anna,65672,16000US4865672,TX,48,1357
125465,Santa Anna,65678,16000US4865678,TX,48,47
125466,Santa Clara,65690,16000US4865690,TX,48,723
125467,Santa Cruz,65708,16000US4865708,TX,48,136
125468,Santa Fe,65726,16000US4865726,TX,48,12700
125469,Santa Maria,65744,16000US4865744,TX,48,822
125470,Santa Monica,65756,16000US4865756,TX,48,90
125471,Santa Rosa,65768,16000US4865768,TX,48,2893
125472,Santa Rosa,65774,16000US4865774,TX,48,237
125473,Santel,65777,16000US4865777,TX,48,0
125474,San Ygnacio,65792,16000US4865792,TX,48,461
125475,Sarita,65876,16000US4865876,TX,48,425
125476,Savannah,66000,16000US4866000,TX,48,4557
125477,Savoy,66008,16000US4866008,TX,48,642
125478,Scenic Oaks,66089,16000US4866089,TX,48,5468
125479,Schertz,66128,16000US4866128,TX,48,36535
125480,Schulenburg,66188,16000US4866188,TX,48,2892
125481,Scissors,66248,16000US4866248,TX,48,3234
125482,Scotland,66284,16000US4866284,TX,48,555
125483,Scottsville,66332,16000US4866332,TX,48,341
125484,Scurry,66368,16000US4866368,TX,48,654
125485,Seabrook,66392,16000US4866392,TX,48,12774
125486,Seadrift,66416,16000US4866416,TX,48,1534
125487,Seagoville,66428,16000US4866428,TX,48,15558
125488,Seagraves,66440,16000US4866440,TX,48,2606
125489,Sealy,66464,16000US4866464,TX,48,6222
125490,Sebastian,66512,16000US4866512,TX,48,1676
125491,Seco Mines,66536,16000US4866536,TX,48,477
125492,Seguin,66644,16000US4866644,TX,48,27095
125493,Selma,66704,16000US4866704,TX,48,7743
125494,Seminole,66764,16000US4866764,TX,48,7018
125495,Serenada,66806,16000US4866806,TX,48,1399
125496,Seth Ward,66848,16000US4866848,TX,48,1838
125497,Seven Oaks,66884,16000US4866884,TX,48,175
125498,Seven Points,66908,16000US4866908,TX,48,1360
125499,Seymour,66968,16000US4866968,TX,48,2484
125500,Shadybrook,67010,16000US4867010,TX,48,1585
125501,Shady Hollow,67082,16000US4867082,TX,48,5187
125502,Shady Shores,67100,16000US4867100,TX,48,2776
125503,Shallowater,67136,16000US4867136,TX,48,2529
125504,Shamrock,67160,16000US4867160,TX,48,1861
125505,Shavano Park,67268,16000US4867268,TX,48,3326
125506,Sheldon,67376,16000US4867376,TX,48,1615
125507,Shenandoah,67400,16000US4867400,TX,48,2523
125508,Shepherd,67424,16000US4867424,TX,48,2887
125509,Sherman,67496,16000US4867496,TX,48,39569
125510,Sherwood Shores,67554,16000US4867554,TX,48,1087
125511,Shiner,67640,16000US4867640,TX,48,2088
125512,Shoreacres,67688,16000US4867688,TX,48,1767
125513,Sienna Plantation,67766,16000US4867766,TX,48,15720
125514,Sierra Blanca,67772,16000US4867772,TX,48,453
125515,Siesta Acres,67775,16000US4867775,TX,48,2260
125516,Siesta Shores,67778,16000US4867778,TX,48,1457
125517,Silsbee,67832,16000US4867832,TX,48,6687
125518,Silverton,67904,16000US4867904,TX,48,722
125519,Simonton,67964,16000US4867964,TX,48,786
125520,Sinton,68036,16000US4868036,TX,48,5701
125521,Skellytown,68120,16000US4868120,TX,48,475
125522,Skidmore,68132,16000US4868132,TX,48,934
125523,Slaton,68180,16000US4868180,TX,48,6097
125524,Smiley,68300,16000US4868300,TX,48,578
125525,Smithville,68456,16000US4868456,TX,48,3967
125526,Smyer,68504,16000US4868504,TX,48,634
125527,Snook,68576,16000US4868576,TX,48,482
125528,Snyder,68624,16000US4868624,TX,48,11484
125529,Socorro,68636,16000US4868636,TX,48,32877
125530,Solis,68678,16000US4868678,TX,48,396
125531,Somerset,68708,16000US4868708,TX,48,1474
125532,Somerville,68720,16000US4868720,TX,48,1629
125533,Sonora,68756,16000US4868756,TX,48,3024
125534,Sour Lake,68828,16000US4868828,TX,48,1751
125535,South Alamo,68846,16000US4868846,TX,48,3868
125536,South Fork Estates,68966,16000US4868966,TX,48,136
125537,South Houston,69020,16000US4869020,TX,48,17430
125538,Southlake,69032,16000US4869032,TX,48,28361
125539,South La Paloma,69072,16000US4869072,TX,48,326
125540,Southmayd,69104,16000US4869104,TX,48,1019
125541,South Mountain,69120,16000US4869120,TX,48,403
125542,South Padre Island,69140,16000US4869140,TX,48,2888
125543,South Point,69194,16000US4869194,TX,48,1363
125544,Southside Place,69272,16000US4869272,TX,48,1762
125545,South Toledo Bend,69326,16000US4869326,TX,48,388
125546,Spade,69380,16000US4869380,TX,48,101
125547,Sparks,69432,16000US4869432,TX,48,3980
125548,Spearman,69476,16000US4869476,TX,48,3387
125549,Splendora,69548,16000US4869548,TX,48,1635
125550,Spofford,69560,16000US4869560,TX,48,95
125551,Spring,69596,16000US4869596,TX,48,56369
125552,Spring Gardens,69708,16000US4869708,TX,48,627
125553,Springlake,69764,16000US4869764,TX,48,111
125554,Springtown,69800,16000US4869800,TX,48,2741
125555,Spring Valley Village,69830,16000US4869830,TX,48,4031
125556,Spur,69848,16000US4869848,TX,48,1157
125557,Stafford,69908,16000US4869908,TX,48,18097
125558,Stagecoach,69932,16000US4869932,TX,48,596
125559,Stamford,69980,16000US4869980,TX,48,3004
125560,Stanton,70040,16000US4870040,TX,48,2738
125561,Staples,70052,16000US4870052,TX,48,289
125562,Star Harbor,70076,16000US4870076,TX,48,436
125563,Stephenville,70208,16000US4870208,TX,48,19074
125564,Sterling City,70232,16000US4870232,TX,48,1026
125565,Stinnett,70340,16000US4870340,TX,48,1498
125566,Stockdale,70376,16000US4870376,TX,48,1530
125567,Stonewall,70460,16000US4870460,TX,48,445
125568,Stowell,70520,16000US4870520,TX,48,1504
125569,Stratford,70544,16000US4870544,TX,48,2145
125570,Strawn,70580,16000US4870580,TX,48,533
125571,Streetman,70604,16000US4870604,TX,48,255
125572,Study Butte,70688,16000US4870688,TX,48,252
125573,Sudan,70772,16000US4870772,TX,48,978
125574,Sugar Land,70808,16000US4870808,TX,48,84268
125575,Sullivan City,70868,16000US4870868,TX,48,4125
125576,Sulphur Springs,70904,16000US4870904,TX,48,15780
125577,Sundown,71060,16000US4871060,TX,48,1312
125578,Sunnyvale,71156,16000US4871156,TX,48,5677
125579,Sunray,71180,16000US4871180,TX,48,2071
125580,Sunrise Beach Village,71228,16000US4871228,TX,48,747
125581,Sunset CDP (Montague County),71264,16000US4871264,TX,48,255
125582,Sunset CDP (Starr County),71274,16000US4871274,TX,48,30
125583,Sunset Acres,71289,16000US4871289,TX,48,0
125584,Sunset Valley,71324,16000US4871324,TX,48,821
125585,Sun Valley,71356,16000US4871356,TX,48,153
125586,Surfside Beach,71384,16000US4871384,TX,48,588
125587,Sweeny,71492,16000US4871492,TX,48,3738
125588,Sweetwater,71540,16000US4871540,TX,48,10794
125589,Taft,71684,16000US4871684,TX,48,3063
125590,Taft Southwest,71696,16000US4871696,TX,48,1301
125591,Tahoka,71708,16000US4871708,TX,48,2605
125592,Talco,71732,16000US4871732,TX,48,558
125593,Talty,71756,16000US4871756,TX,48,1652
125594,Tanquecitos South Acres,71820,16000US4871820,TX,48,471
125595,Tanquecitos South Acres II,71824,16000US4871824,TX,48,0
125596,Tatum,71924,16000US4871924,TX,48,960
125597,Taylor,71948,16000US4871948,TX,48,16276
125598,Taylor Lake Village,71960,16000US4871960,TX,48,3638
125599,Taylor Landing,71966,16000US4871966,TX,48,227
125600,Teague,72020,16000US4872020,TX,48,3546
125601,Tehuacana,72080,16000US4872080,TX,48,256
125602,Temple,72176,16000US4872176,TX,48,69938
125603,Tenaha,72188,16000US4872188,TX,48,1454
125604,Terlingua,72248,16000US4872248,TX,48,145
125605,Terrell,72284,16000US4872284,TX,48,16355
125606,Terrell Hills,72296,16000US4872296,TX,48,5123
125607,Texarkana,72368,16000US4872368,TX,48,37088
125608,Texas City,72392,16000US4872392,TX,48,46266
125609,Texhoma,72464,16000US4872464,TX,48,275
125610,Texline,72476,16000US4872476,TX,48,490
125611,The Colony,72530,16000US4872530,TX,48,39736
125612,The Hills village,72578,16000US4872578,TX,48,2550
125613,The Woodlands,72656,16000US4872656,TX,48,105713
125614,Thompsons,72740,16000US4872740,TX,48,163
125615,Thompsonville,72758,16000US4872758,TX,48,0
125616,Thorndale,72776,16000US4872776,TX,48,1414
125617,Thornton,72788,16000US4872788,TX,48,404
125618,Thorntonville,72800,16000US4872800,TX,48,495
125619,Thrall,72824,16000US4872824,TX,48,656
125620,Three Rivers,72872,16000US4872872,TX,48,1596
125621,Throckmorton,72896,16000US4872896,TX,48,738
125622,Thunderbird Bay,72902,16000US4872902,TX,48,634
125623,Tierra Bonita,72948,16000US4872948,TX,48,112
125624,Tierra Dorada,72950,16000US4872950,TX,48,8
125625,Tierra Grande,72952,16000US4872952,TX,48,165
125626,Tierra Verde,72954,16000US4872954,TX,48,296
125627,Tiki Island village,72989,16000US4872989,TX,48,873
125628,Tilden,72992,16000US4872992,TX,48,365
125629,Timbercreek Canyon village,73030,16000US4873030,TX,48,408
125630,Timberwood Park,73057,16000US4873057,TX,48,26219
125631,Timpson,73076,16000US4873076,TX,48,1385
125632,Tioga,73112,16000US4873112,TX,48,1035
125633,Tira,73124,16000US4873124,TX,48,263
125634,Tivoli,73148,16000US4873148,TX,48,603
125635,Toco,73196,16000US4873196,TX,48,94
125636,Todd Mission,73224,16000US4873224,TX,48,49
125637,Tolar,73268,16000US4873268,TX,48,996
125638,Tomball,73316,16000US4873316,TX,48,11186
125639,Tom Bean,73328,16000US4873328,TX,48,1004
125640,Tool,73352,16000US4873352,TX,48,2438
125641,Tornillo,73376,16000US4873376,TX,48,1367
125642,Toyah,73496,16000US4873496,TX,48,164
125643,Tradewinds,73526,16000US4873526,TX,48,131
125644,Travis Ranch,73562,16000US4873562,TX,48,3021
125645,Trent,73580,16000US4873580,TX,48,291
125646,Trenton,73592,16000US4873592,TX,48,775
125647,Trinidad,73652,16000US4873652,TX,48,838
125648,Trinity,73664,16000US4873664,TX,48,2748
125649,Trophy Club,73710,16000US4873710,TX,48,10187
125650,Troup,73724,16000US4873724,TX,48,1661
125651,Troy,73748,16000US4873748,TX,48,1755
125652,Tuleta,73856,16000US4873856,TX,48,274
125653,Tulia,73868,16000US4873868,TX,48,4872
125654,Tulsita,73904,16000US4873904,TX,48,45
125655,Turkey,73964,16000US4873964,TX,48,367
125656,Tuscola,74048,16000US4874048,TX,48,769
125657,Tye,74132,16000US4874132,TX,48,1153
125658,Tyler,74144,16000US4874144,TX,48,100806
125659,Tynan,74168,16000US4874168,TX,48,269
125660,Uhland,74216,16000US4874216,TX,48,1214
125661,Uncertain,74240,16000US4874240,TX,48,94
125662,Union Grove,74312,16000US4874312,TX,48,348
125663,Union Valley,74372,16000US4874372,TX,48,343
125664,Universal City,74408,16000US4874408,TX,48,19466
125665,University Park,74492,16000US4874492,TX,48,24101
125666,Utopia,74576,16000US4874576,TX,48,227
125667,Uvalde,74588,16000US4874588,TX,48,16220
125668,Uvalde Estates,74594,16000US4874594,TX,48,2150
125669,Valentine,74648,16000US4874648,TX,48,100
125670,Valle Hermoso,74667,16000US4874667,TX,48,0
125671,Valle Verde,74668,16000US4874668,TX,48,0
125672,Valle Vista,74670,16000US4874670,TX,48,354
125673,Valley Mills,74732,16000US4874732,TX,48,1466
125674,Valley View,74756,16000US4874756,TX,48,978
125675,Val Verde Park,74895,16000US4874895,TX,48,2736
125676,Van,74912,16000US4874912,TX,48,2654
125677,Van Alstyne,74924,16000US4874924,TX,48,3165
125678,Vanderbilt,74984,16000US4874984,TX,48,480
125679,Van Horn,75032,16000US4875032,TX,48,2175
125680,Van Vleck,75068,16000US4875068,TX,48,2039
125681,Vega,75188,16000US4875188,TX,48,797
125682,Venus,75236,16000US4875236,TX,48,3126
125683,Vernon,75308,16000US4875308,TX,48,10887
125684,Victoria,75428,16000US4875428,TX,48,65303
125685,Victoria Vera,75432,16000US4875432,TX,48,108
125686,Vidor,75476,16000US4875476,TX,48,10887
125687,Villa del Sol,75554,16000US4875554,TX,48,106
125688,Villa Pancho,75614,16000US4875614,TX,48,698
125689,Villarreal,75617,16000US4875617,TX,48,440
125690,Villa Verde,75626,16000US4875626,TX,48,561
125691,Vinton village,75668,16000US4875668,TX,48,1460
125692,Volente village,75752,16000US4875752,TX,48,677
125693,Von Ormy,75764,16000US4875764,TX,48,1169
125694,Waco,76000,16000US4876000,TX,48,129193
125695,Waelder,76024,16000US4876024,TX,48,1175
125696,Wake Village,76096,16000US4876096,TX,48,5479
125697,Waller,76228,16000US4876228,TX,48,2237
125698,Wallis,76240,16000US4876240,TX,48,1173
125699,Walnut Springs,76348,16000US4876348,TX,48,823
125700,Warren,76564,16000US4876564,TX,48,640
125701,Warren City,76576,16000US4876576,TX,48,356
125702,Waskom,76636,16000US4876636,TX,48,1992
125703,Watauga,76672,16000US4876672,TX,48,24179
125704,Waxahachie,76816,16000US4876816,TX,48,31756
125705,Weatherford,76864,16000US4876864,TX,48,27234
125706,Webberville village,76924,16000US4876924,TX,48,661
125707,Webster,76948,16000US4876948,TX,48,10993
125708,Weimar,77020,16000US4877020,TX,48,2282
125709,Weinert,77044,16000US4877044,TX,48,216
125710,Weir,77056,16000US4877056,TX,48,472
125711,Welch,77080,16000US4877080,TX,48,214
125712,Wellington,77152,16000US4877152,TX,48,2306
125713,Wellman,77164,16000US4877164,TX,48,301
125714,Wells,77176,16000US4877176,TX,48,881
125715,Wells Branch,77196,16000US4877196,TX,48,12014
125716,Weslaco,77272,16000US4877272,TX,48,38666
125717,West,77332,16000US4877332,TX,48,2802
125718,West Alto Bonito,77336,16000US4877336,TX,48,1108
125719,Westbrook,77380,16000US4877380,TX,48,212
125720,West Columbia,77416,16000US4877416,TX,48,3919
125721,Westdale,77422,16000US4877422,TX,48,409
125722,Western Lake,77490,16000US4877490,TX,48,1230
125723,Westlake,77620,16000US4877620,TX,48,1091
125724,West Lake Hills,77632,16000US4877632,TX,48,3262
125725,West Livingston,77662,16000US4877662,TX,48,8168
125726,Westminster,77680,16000US4877680,TX,48,719
125727,West Odessa,77728,16000US4877728,TX,48,23742
125728,Weston,77740,16000US4877740,TX,48,321
125729,Weston Lakes,77746,16000US4877746,TX,48,2548
125730,West Orange,77752,16000US4877752,TX,48,3452
125731,Westover Hills,77788,16000US4877788,TX,48,636
125732,West Sharyland,77866,16000US4877866,TX,48,1986
125733,West Tawakoni,77896,16000US4877896,TX,48,1707
125734,West University Place,77956,16000US4877956,TX,48,15412
125735,Westway,78016,16000US4878016,TX,48,3868
125736,Westwood Shores,78040,16000US4878040,TX,48,1391
125737,Westworth Village,78076,16000US4878076,TX,48,2584
125738,Wharton,78136,16000US4878136,TX,48,8733
125739,Wheeler,78208,16000US4878208,TX,48,1593
125740,White Deer,78316,16000US4878316,TX,48,930
125741,Whiteface,78328,16000US4878328,TX,48,404
125742,Whitehouse,78388,16000US4878388,TX,48,7994
125743,White Oak,78436,16000US4878436,TX,48,6409
125744,Whitesboro,78532,16000US4878532,TX,48,3842
125745,White Settlement,78544,16000US4878544,TX,48,16733
125746,Whitewright,78628,16000US4878628,TX,48,1868
125747,Whitney,78664,16000US4878664,TX,48,2349
125748,Wichita Falls,79000,16000US4879000,TX,48,104926
125749,Wickett,79036,16000US4879036,TX,48,452
125750,Wild Peach Village,79192,16000US4879192,TX,48,2367
125751,Wildwood,79204,16000US4879204,TX,48,711
125752,Willis,79408,16000US4879408,TX,48,6127
125753,Willow Park,79492,16000US4879492,TX,48,4478
125754,Wills Point,79564,16000US4879564,TX,48,3518
125755,Wilmer,79576,16000US4879576,TX,48,3826
125756,Wilson,79612,16000US4879612,TX,48,518
125757,Wimberley,79624,16000US4879624,TX,48,2625
125758,Windcrest,79672,16000US4879672,TX,48,5648
